
              X1               X2               X3               X4               X5 
      0.34117334       0.90166962       0.41338637       0.89945158        4.0239564 
      0.25619473       0.91502637       0.37621386       0.93660078        3.3098066 
      0.25481495       0.89532194       0.46919364       0.98516228        2.3385222 
      0.28025870       0.90973764       0.38533305       0.96622477        2.7715626 
      0.25426813       0.91930285       0.38423309       0.95320655        3.3505293 
      0.30567648       0.90058262       0.40010541       0.90425297        3.3631965 
      0.28342630       0.90346408       0.43046007       0.95133625        3.0749232 
      0.39561015       0.87913860       0.48229258       0.90342517        3.5424084 
      0.29936020       0.88764127       0.45798604       0.99135138        2.2578967 
      0.40529004       0.86188457       0.37508676       0.98135850        2.6401625 
      0.29309507       0.90264452       0.41494051       0.95163754        3.2742674 
      0.47800531       0.86174599       0.45540472       0.88444030        4.3010865 
      0.30747685       0.90125905       0.39964129       0.96927476        3.1443706 
      0.33172556       0.88145965       0.39043670        1.0018074        2.8625822 
      0.30565720       0.89954470       0.41629508       0.93507724        2.9115180 
      0.33432037       0.91143658       0.43773220       0.86511107        4.8460363 
      0.42707546       0.86248089       0.44210819       0.88380411        3.3674925 
      0.34346239       0.88181378       0.36700927       0.97847721        3.0062560 
      0.22562231       0.91452878       0.39974315       0.98634827        2.3099379 
      0.33125073       0.88556520       0.38290691       0.96755817        2.9085160 
      0.31671897       0.90336589       0.41438146       0.93905457        3.5451570 
      0.20803967       0.92802218       0.32993560       0.99542788        2.9100882 
      0.36676566       0.87826846       0.38036896       0.98251194        2.7561638 
      0.37797920       0.88435718       0.42709084       0.91788598        3.2365498 
      0.23780040       0.91789574       0.40672800       0.98691351        2.8838738 
      0.34370044       0.89525994       0.30576124       0.95447988        3.4025941 
      0.43623949       0.86583371       0.46294228       0.89697488        3.5753584 
      0.38652496       0.88120994       0.37407095       0.94145148        3.6144801 
      0.26686449       0.90950023       0.37956159       0.94325438        3.1060825 
      0.31746141       0.89474413       0.39504844       0.93155899        3.3998563 
      0.28064590       0.89396349       0.39753229        1.0031574        2.5050228 
      0.40940259       0.86548748       0.44102118       0.93161945        3.1514587 
      0.26788485       0.90425699       0.41556833       0.96895911        2.7864576 
      0.23349900       0.92547782       0.39035100       0.91396047        3.2637192 
      0.40110533       0.86841616       0.44782442       0.90914842        3.3675445 
      0.21603153       0.92603629       0.37734204       0.96484121        2.5913207 
      0.29519111       0.90728844       0.40794800       0.91284789        3.1315456 
      0.24845417       0.92034199       0.41048856       0.88019851        3.1046220 
      0.31811790       0.89589249       0.45438185       0.90478199        3.2291526 
      0.27997022       0.90182830       0.41945762       0.95651131        2.8096485 
      0.56000741       0.80427809       0.45711108       0.98888207        2.6013780 
      0.34628040       0.88833772       0.43996402       0.96631423        3.0984654 
      0.33111149       0.90371790       0.36875975       0.88721773        3.5233390 
      0.35091890       0.89042872       0.34300622       0.95980414        3.6498597 
      0.23787056       0.92241326       0.37127579       0.91899521        3.2585750 
      0.39789494       0.87927457       0.43247974       0.91774913        3.4307528 
      0.29097024       0.90117107       0.41295708       0.95915434        2.9736829 
      0.29830668       0.89767572       0.45688041       0.94565865        2.7484314 
      0.31518996       0.89422165       0.41884408       0.95495192        3.2709710 
      0.29329596       0.89378825       0.41458443       0.93824181        2.7005107 
      0.42739020       0.87769785       0.41881312       0.90853512        3.9906763 
      0.34340214       0.89847260       0.46572777       0.90342872        3.7834874 
      0.29806549       0.91217467       0.38267252       0.93324673        3.6779692 
      0.25407559       0.90636399       0.33755017       0.96436424        2.5913982 
      0.31093409       0.91704847       0.30872097       0.90359362        5.4148838 
      0.25145321       0.91832974       0.42947016       0.90793516        3.3147604 
      0.29158652       0.90147583       0.40683280       0.94312275        2.9132026 
      0.36251624       0.89993578       0.45208899       0.89349310        4.7068360 
      0.28861993       0.89990897       0.34896177       0.95982825        2.7283232 
      0.35728035       0.88139592       0.45416578       0.94367201        2.8838907 
      0.26922256       0.90961712       0.38695615       0.99046438        2.8778449 
      0.39862363       0.86454113       0.45684104       0.93063201        2.9696952 
      0.34513514       0.90487288       0.39888316       0.87956889        4.6025164 
      0.28790978       0.90197687       0.41791662       0.97716911        2.4945477 
      0.24298081       0.91277241       0.38281172       0.98661346        2.5615998 
      0.36842716       0.88509195       0.47288326       0.93774904        3.2264542 
      0.30708558       0.89170525       0.36035158       0.96108760        2.8006128 
      0.42559968       0.86955150       0.39876619       0.92456811        3.4272845 
      0.33885865       0.88318672       0.40366969       0.96414743        2.8473805 
      0.56534814       0.83181758       0.40883379       0.89795748        3.7734054 
      0.25238169       0.91423823       0.39322898       0.97207559        2.7811706 
      0.31721664       0.90198242       0.40932696       0.91615278        3.5661366 
      0.33281946       0.89219854       0.38553893       0.95289889        3.4644845 
      0.30527752       0.89290170       0.38008366       0.97585551        2.6929274 
      0.39571246       0.86818196       0.44965456       0.96635892        2.7734834 
      0.28516520       0.90921591       0.38707011       0.96102281        2.9561072 
      0.30392939       0.90146947       0.41509282       0.95990102        3.0453707 
      0.39146920       0.87265771       0.44008240       0.97221001        2.7617857 
      0.31145624       0.89772054       0.39113540       0.96524384        3.0710109 
      0.31229009       0.89674559       0.41784561       0.94740694        2.9179578 
      0.25478739       0.90872118       0.36351377       0.98674186        2.6341531 
      0.25829510       0.90375000       0.42977089        1.0039400        2.4873599 
      0.28764673       0.88643626       0.39615767        1.0002917        2.4084530 
      0.25832019       0.91609857       0.39085894       0.93367924        3.2275827 
      0.33848733       0.88624133       0.39099214       0.93802999        2.9387376 
      0.27096445       0.89973286       0.43261660       0.96012872        2.5505953 
      0.35186571       0.88513520       0.42018272       0.94581920        3.1817628 
      0.39916516       0.88078311       0.39151409       0.92215190        3.7648347 
      0.35314270       0.89637228       0.41326886       0.93547169        3.6222607 
      0.28384794       0.91188433       0.40253749       0.90548788        3.7972728 
      0.31651328       0.89763576       0.42305475       0.94448131        3.0115035 
      0.34669947       0.89304136       0.36244351       0.95111880        3.3294594 
      0.28533708       0.91427610       0.38135864       0.94261007        3.6244976 
      0.21758912       0.93120288       0.33035372       0.95325561        3.4178445 
      0.28205491       0.90476747       0.52840323       0.93816742        2.7050554 
      0.32744807       0.89419372       0.40633735       0.94904957        2.9711454 
      0.33812340       0.88178080       0.35650338       0.95870883        2.8808741 
      0.37131347       0.86823656       0.47007500       0.93032714        2.9300879 
      0.31933305       0.89565445       0.37536092       0.96965746        2.8709607 
      0.25304979       0.91743122       0.34789455       0.94842333        2.9992294 
      0.41832230       0.87110505       0.43057629       0.90560552        3.6805723 
      0.29197488       0.90041857       0.46030418       0.93153355        3.0816107 
      0.22901485       0.91635038       0.36138266       0.98059818        2.5086350 
      0.32590798       0.87975714       0.36769044        1.0241520        2.5514149 
      0.35999881       0.88105865       0.43750326       0.94781592        2.9520688 
      0.31528339       0.89604832       0.35575151       0.95736626        3.3780945 
      0.39528313       0.87947570       0.42705752       0.91445590        3.7031965 
      0.30626359       0.88811454       0.37828230       0.99343439        2.6952772 
      0.37746687       0.87999678       0.39351523       0.96548673        3.3006780 
      0.31151826       0.89955046       0.34971906       0.93568731        3.3887429 
      0.25454719       0.91059594       0.39450993       0.99348456        2.7613842 
      0.24158705       0.91649509       0.35648262       0.96143215        3.0728209 
      0.34306644       0.89315872       0.42905801       0.93623552        3.2514225 
      0.35440866       0.88244073       0.41543013       0.92955494        3.0642383 
      0.38148782       0.88414003       0.37351649       0.91192933        3.6255903 
      0.25769957       0.91241751       0.40786016       0.94854271        3.0500988 
      0.28217256       0.91572049       0.38566446       0.94091676        3.3049971 
      0.29683254       0.90623807       0.38520635       0.95639978        3.0601875 
      0.25884371       0.91761920       0.35086182       0.94566054        3.4521088 
      0.35625941       0.87834990       0.46569846       0.90792219        3.0371194 
      0.34474235       0.87432491       0.40773828       0.95558790        2.7987186 
      0.25317908       0.90320952       0.35108558        1.0221551        2.3302808 
      0.31641821       0.89719384       0.40296309       0.95298996        3.2752414 
      0.28393827       0.91765062       0.38082543       0.91887446        3.9551415 
      0.27986055       0.90689967       0.41647323       0.92524848        3.2950068 
      0.28617943       0.90592775       0.44768640       0.94025175        3.0327971 
      0.36721351       0.88471086       0.46392286       0.91751273        3.2159645 
      0.24859244       0.91929517       0.39822061       0.94410519        3.0814737 
      0.33908029       0.88246343       0.42328338       0.95226279        2.6391584 
      0.31636376       0.89383915       0.35315515       0.94169846        2.8787303 
      0.26923857       0.90579444       0.39210497       0.95811134        2.6785164 
      0.31716739       0.89592218       0.31811646       0.95932349        3.3060198 
      0.24492348       0.91293187       0.33558728       0.99271313        2.5338057 
      0.38154649       0.87144299       0.40709915       0.94633622        2.9066653 
      0.29459067       0.88730460       0.45074116        1.0117644        2.1928753 
      0.32831264       0.88901006       0.39577790       0.99438776        2.7960436 
      0.28069021       0.89138285       0.38376585       0.99085507        2.5354733 
      0.24454622       0.91042427       0.34826208       0.99839414        2.8226171 
      0.24860044       0.91282114       0.34077396       0.97096566        2.9698649 
      0.27201167       0.91113832       0.39007847       0.93711727        3.0689237 
      0.27295056       0.91397924       0.41756072       0.93054361        3.2358934 
      0.35437745       0.89984013       0.46436683       0.88925176        3.7636772 
      0.26903283       0.90473705       0.36737953       0.95859786        2.7187876 
      0.26048642       0.90417465       0.41848656        1.0017503        2.5148074 
      0.43465203       0.86532693       0.41403156       0.93444864        2.9927274 
      0.39257415       0.85694569       0.34848452       0.96877917        3.0532015 
      0.26151486       0.91355593       0.39381170       0.94876386        3.3029370 
      0.30371548       0.87951584       0.40995552       0.95433361        2.3190789 
      0.27247579       0.90626800       0.44999369       0.98193473        2.5559714 
      0.31393921       0.89671491       0.43229756       0.94268045        3.0856525 
      0.27264582       0.90880181       0.43172072       0.92910746        3.0666399 
      0.26034903       0.90900163       0.38828771       0.95487613        2.8619633 
      0.49314536       0.85115376       0.38722384       0.91462526        3.9315340 
      0.32689179       0.89684734       0.34530411       0.95384679        3.3421835 
      0.31284490       0.89725583       0.43155120       0.96214523        2.8647022 
      0.34149927       0.87040879       0.42124223        1.0253950        2.3164616 
      0.23602731       0.91907149       0.35254409       0.94371026        2.8065615 
      0.28349898       0.90929499       0.33828454       0.92934688        3.2196344 
      0.42157965       0.85862308       0.39653798       0.95400188        3.2684074 
      0.27491029       0.90467805       0.35719531        1.0041836        2.4601583 
      0.31510769       0.89526555       0.44391142       0.91036403        2.9954865 
      0.29666643       0.89318487       0.38440214       0.97323315        2.8025869 
      0.36812824       0.87781472       0.41898262       0.97687074        2.8166464 
      0.29068991       0.91734127       0.42143641       0.90852975        3.8629499 
      0.26160073       0.91420145       0.38228620       0.98727045        2.7411568 
      0.32539363       0.89403074       0.40977797       0.91933494        3.1437545 
      0.31357319       0.89290454       0.38092699       0.92747282        3.0549810 
      0.32218867       0.89880558       0.36234281       0.91591296        3.3234663 
      0.32204110       0.88432986       0.37889221       0.99019181        2.6060232 
      0.19437112       0.92474689       0.36272271       0.98505225        2.4076819 
      0.32430366       0.88971371       0.39993703       0.95477429        2.7443178 
      0.26661507       0.90931830       0.43498875       0.94846415        2.6177248 
      0.37942274       0.88030363       0.45895694       0.93775349        3.0509899 
      0.22945942       0.91488695       0.35201498       0.98268572        2.4459754 
      0.37602690       0.88324565       0.41380929       0.94511021        3.4674464 
      0.24320581       0.90944728       0.41931683       0.99144604        2.2621623 
      0.24613904       0.91716101       0.41563991       0.92589566        3.1437489 
      0.34323498       0.89931401       0.38708431       0.92211328        3.6864803 
      0.31035030       0.89115997       0.41724371       0.95615998        2.8597147 
      0.38397568       0.85344079       0.39081012        1.0490829        2.5771348 
      0.26607596       0.91535404       0.35944547       0.92574392        3.3108398 
      0.27359110       0.90578845       0.34414010       0.96923470        2.7513792 
      0.33088722       0.88592958       0.42364670       0.97290908        2.6446748 
      0.19423418       0.92877275       0.36071224       0.99229053        2.5685073 
      0.29523355       0.90478597       0.32586147       0.95363351        3.3724690 
      0.33877761       0.89082381       0.40451480       0.95178792        3.3795078 
      0.34375482       0.88142287       0.40521828       0.95679535        2.9150065 
      0.32020357       0.89271341       0.38843725       0.96883168        3.2265776 
      0.23606306       0.92107001       0.42229186       0.95000474        2.8340164 
      0.39607797       0.86522945       0.38170835       0.93050463        3.0079481 
      0.33480071       0.88283099       0.40158051       0.96015957        2.6667304 
      0.23090235       0.92218816       0.35046340       0.94920511        2.9106651 
      0.40855246       0.88652437       0.39618082       0.89711189        4.2487418 
      0.35298670       0.87107754       0.41144076       0.94085473        2.7063498 
      0.36149958       0.87755431       0.40693574        1.0039618        2.6723924 
      0.34238995       0.89170075       0.37337232       0.96547250        3.1502495 
      0.44962432       0.87751231       0.42357791       0.86376219        4.4815927 
      0.39275018       0.88317786       0.41256853       0.94318736        3.7956013 
      0.30013797       0.90055312       0.41969947       0.94365573        3.1486649 
      0.38413088       0.88366963       0.42555215       0.90933223        3.7635729 
      0.26910244       0.90318009       0.38400948       0.98324115        2.7252696 
      0.25257884       0.91159915       0.40148322        1.0143999        2.5526541 
      0.48143287       0.86590262       0.41229183       0.94398780        3.8951636 
      0.36600051       0.88303290       0.37621247       0.94144732        3.2907551 
      0.19964149       0.92710836       0.33364213       0.99556087        2.4285304 
      0.31908687       0.89954708       0.36709553       0.93416678        3.4762712 
      0.24866442       0.91049215       0.39535191        1.0043296        2.8344813 
      0.31874939       0.90897250       0.41725178       0.90623063        3.9789146 
      0.47600979       0.84130458       0.31342831       0.93881495        3.5438953 
      0.28491216       0.89495952       0.40080476       0.97114330        2.5322718 
      0.29897526       0.89308734       0.38214372       0.96970768        2.6164420 
      0.30086827       0.89888986       0.42577156       0.97742520        2.8419502 
      0.31072322       0.89759802       0.36989820       0.97727973        2.7064556 
      0.29071066       0.90113616       0.42332106       0.96249572        2.9327530 
      0.38070411       0.88674019       0.41720773       0.91975035        3.7283588 
      0.22735124       0.92586265       0.41252882       0.93174675        3.0441866 
      0.23617394       0.91581059       0.32572434       0.99966496        2.6840883 
      0.30376343       0.89536055       0.41009103       0.94594482        2.9172725 
      0.28831137       0.90442502       0.44540071       0.93822958        2.9984458 
      0.42205826       0.86708319       0.44157001       0.93672988        3.2780746 
      0.32883766       0.90363428       0.40165593       0.86335134        4.2025378 
      0.25158548       0.91979751       0.40888041       0.91972425        3.4237153 
      0.28434243       0.89828904       0.39410705       0.95204942        2.6789762 
      0.24178299       0.92007566       0.34962369       0.95787471        3.1394207 
      0.37514803       0.88518694       0.39298130       0.95295825        3.4294739 
      0.30144518       0.89229180       0.45455102       0.92270027        2.5794859 
      0.23601572       0.92622615       0.35181643       0.95519270        3.1221728 
      0.29313104       0.90553757       0.35393474       0.97175867        3.2197638 
      0.26482396       0.90913601       0.38957337       0.94060487        3.1363207 
      0.22167691       0.92019709       0.37324498       0.98164502        2.6287174 
      0.29256221       0.89601542       0.41061160       0.96562378        2.9373084 
      0.28651396       0.90930101       0.42823107       0.92496443        3.3128438 
      0.30514426       0.89518697       0.40138971       0.94977870        2.8211476 
      0.35610610       0.88314921       0.37685380       0.93927643        2.9446958 
      0.27961423       0.90528199       0.38905178       0.94997559        2.7864831 
      0.30441405       0.89368678       0.42003557       0.96494004        2.5965614 
      0.40066612       0.87435712       0.40148870       0.96609007        3.0105231 
      0.32669180       0.88953663       0.40524363       0.93658480        3.0638196 
      0.23358960       0.92095105       0.36077868       0.96788648        3.1770575 
      0.35677927       0.88825564       0.40314616       0.90024656        3.2659130 
      0.35613940       0.89073080       0.43623914       0.93164676        3.6860465 
      0.24825918       0.92193340       0.38332179       0.96116267        3.2699412 
      0.32828903       0.90142768       0.37389102       0.94439486        3.4279465 
      0.31510290       0.89679424       0.46828621       0.91618280        3.1608699 
      0.33798266       0.88566340       0.42162842       0.94731399        3.2412705 
      0.34980455       0.87514887       0.40357054       0.97270089        2.6081646 
      0.35289745       0.89031093       0.43415065       0.89867066        3.7181830 
      0.38451406       0.88273567       0.37905308       0.93496974        3.2696535 
      0.27767416       0.89435124       0.37710764       0.96849121        2.7823661 
      0.32132542       0.90399609       0.35869570       0.92394361        3.9638643 
      0.36510931       0.88159478       0.37058990       0.95745541        3.0788175 
      0.34885363       0.90133540       0.42589923       0.93222155        3.8410812 
      0.22772736       0.91634667       0.43054944       0.96274392        2.8518031 
      0.31544844       0.90111712       0.39657105       0.92296731        3.1925441 
      0.25786427       0.90064351       0.37086933       0.97823503        2.7108655 
      0.27237286       0.90412684       0.32995957       0.95680761        2.9886241 
      0.28344472       0.90504149       0.37968440       0.94375951        3.1224228 
      0.28531278       0.90485145       0.36440045       0.94629528        3.2991871 
      0.26778423       0.91326226       0.32555141       0.92063568        3.3570880 
      0.30052523       0.90210338       0.35090964        1.0026595        2.8357144 
      0.21801363       0.92415075       0.38630946       0.97117917        2.7006251 
      0.29484927       0.90738247       0.40299010       0.94186645        3.3313539 
      0.34856306       0.88302937       0.43868566       0.95179449        2.7058253 
      0.27987101       0.90971572       0.38060879       0.93760000        3.4928331 
      0.28367876       0.90549972       0.38514021       0.96817780        2.8478276 
      0.35604459       0.87231633       0.44486502       0.98332283        2.5672614 
      0.26762290       0.89896261       0.36806373        1.0260244        2.4502364 
      0.32701981       0.89807342       0.38672434       0.92346073        3.6019288 
      0.40862080       0.87446645       0.36884404       0.91539583        3.5198719 
      0.33158126       0.89079136       0.33025394       0.96685713        3.0819991 
      0.25898655       0.91637246       0.34515343       0.93902029        3.4005911 
      0.37045454       0.88800104       0.46407732       0.89514937        3.8376504 
      0.31896613       0.89784578       0.37401624       0.93979189        3.5186353 
      0.33279117       0.89325978       0.43442742       0.93465326        2.8042268 
      0.40913684       0.87436062       0.41417795       0.95350571        3.3560309 
      0.22415494       0.93110699       0.39187997       0.91890942        3.3832013 
      0.27166100       0.90173846       0.42104229       0.98565928        2.5153295 
      0.29418794       0.90550957       0.37573234       0.97150467        3.0535544 
      0.30499953       0.89482202       0.47071795       0.95698416        2.8781279 
      0.43408766       0.86920335       0.40353863       0.90872031        3.6569832 
      0.28887922       0.90665378       0.41694115       0.94992550        3.1775009 
      0.26493930       0.91571942       0.30360793       0.96172705        3.8185501 
      0.32959378       0.88062901       0.42433227        1.0109908        2.6260066 
      0.25986829       0.91103909       0.37006265       0.97280640        2.7768061 
      0.26207611       0.91488782       0.41053240       0.95643133        2.8876758 
      0.31309408       0.90085809       0.40890387       0.92942144        3.7761792 
      0.45226143       0.85167407       0.37458514       0.93666788        3.3440739 
      0.45995194       0.83493590       0.41547669       0.95165758        2.9604790 
      0.21264851       0.92144315       0.43153376       0.98372267        2.5982515 
      0.29395261       0.91339532       0.38381822       0.92983235        3.5853939 
      0.37369629       0.87327309       0.37320501       0.97013720        3.1036042 
      0.36939386       0.88469753       0.38510654       0.94541679        3.5139881 
      0.31069213       0.89969226       0.34972077       0.96464642        3.0563632 
      0.29461539       0.89704785       0.40687968       0.95393517        3.0523447 
      0.31407153       0.89053336       0.42044265       0.96424323        2.8187712 
      0.36098992       0.88024765       0.46770063       0.93100892        3.2367773 
      0.36970252       0.89665647       0.34929292       0.90628821        4.3561052 
      0.45876843       0.88567898       0.35415121       0.83903704        5.6838270 
      0.30960814       0.89263486       0.36549622       0.97083445        2.7197508 
      0.28520335       0.91082721       0.40702604       0.96355113        3.2336354 
      0.19721925       0.93293231       0.32685447       0.99644416        2.8660875 
      0.30111841       0.90382981       0.34569905       0.93136091        3.2536403 
      0.34610316       0.89538861       0.42643299       0.91753146        3.8629137 
      0.31025464       0.89135172       0.43116318       0.95866560        2.7329761 
      0.24204539       0.90969278       0.38745518        1.0005064        2.5261951 
      0.35357905       0.87849290       0.38744150       0.95525180        2.6656605 
      0.28515434       0.90612438       0.38366126       0.95492437        2.9562727 
      0.32503248       0.88408460       0.43187716       0.96443993        2.6713438 
      0.31830929       0.88562845       0.41285299       0.99216028        2.5939961 
      0.28311505       0.89471772       0.39910954       0.98729000        2.3799230 
      0.32707684       0.88955592       0.40228222       0.95471658        2.8356765 
      0.25991483       0.90203261       0.39426322       0.96774227        2.5735375 
      0.32589180       0.88386209       0.44530469       0.96260527        2.7837363 
      0.30678267       0.89581661       0.41832664       0.96759711        2.6714319 
      0.37120560       0.86941709       0.37733298       0.98195129        2.9540600 
      0.28886610       0.91323664       0.39158702       0.92283662        3.6063473 
      0.35696254       0.86395973       0.44730108       0.96495511        2.5039154 
      0.28447064       0.90268646       0.35363333       0.99302946        2.7819160 
      0.27320214       0.90857554       0.36669094       0.97237056        3.0055102 
      0.34831868       0.88361139       0.40497840       0.92299744        3.2844539 
      0.42424283       0.86717228       0.45189338       0.93462624        3.4653970 
      0.29108874       0.89085148       0.41559678       0.97476415        2.7174158 
      0.34764712       0.89319813       0.36688400       0.94044541        3.4620849 
      0.48846473       0.85568912       0.43078594       0.95364050        3.3812802 
      0.39685345       0.87025667       0.39194697       0.98454365        3.0770838 
