
              X1               X2               X3               X4               X5 
      0.24761165       0.89076815       0.30430914        1.1064150        1.8615306 
      0.22698915       0.91617774       0.42345205       0.94987675        2.7105449 
      0.34002540       0.88317102       0.44558515        1.0136635        2.5192578 
      0.44431418       0.83862688       0.38269119        1.0138162        2.4953201 
       1.0655798       0.75255650       0.36082284       0.91616628        10.099603 
      0.55308504       0.81245205       0.25537115        1.0853556        3.1760468 
      0.39418047       0.88704969       0.37879328       0.92588629        5.2379392 
      0.15641209       0.94360665       0.32974769       0.92972972        2.9302819 
      0.31408965       0.88246299       0.30720902        1.0133660        3.6288603 
      0.53774620       0.86680806       0.40682527       0.96440502        5.0536393 
      0.83776235       0.83114523       0.28768057       0.93362488        10.099930 
      0.34030418       0.90636128       0.52183365       0.89307319        3.7362057 
      0.31550359       0.90087888       0.53410109       0.92945104        3.2279842 
      0.38567816       0.85650941       0.33205993       0.91696540        3.1978802 
      0.12391131       0.95804574       0.47606390       0.87056346        2.7400392 
      0.27899786       0.93713102       0.41336460       0.86563428        7.4721857 
      0.45406293       0.80022595       0.37324526        1.0910072        1.9750780 
      0.26871274       0.92740929       0.24078245       0.92796280        4.5626246 
      0.70547664       0.76302628       0.46431321       0.94273368        3.1203242 
      0.35653240       0.88934614       0.45818329       0.92384412        3.2253777 
      0.40625333       0.87471731       0.51705830       0.94392328        2.7356837 
      0.29235801       0.88013594       0.29883450       0.99193076        2.0685080 
      0.22050373       0.93107705       0.40654935       0.96288074        3.9296898 
      0.51665740       0.85245220       0.37905788       0.83120413        5.1374437 
      0.34561115       0.88331816       0.28868432        1.0461257        2.8471585 
      0.22755871       0.93054742       0.38690559       0.91275031        3.5884746 
      0.58033989       0.85497646       0.40553275       0.90706376        5.7609651 
      0.39233818       0.86755203       0.42287962        1.0084693        3.8295122 
       1.0068632       0.57944463       0.50406824        1.0342856        2.3987926 
      0.72031573       0.80769028       0.35426811       0.89116937        4.8229507 
      0.40342667       0.85840306       0.63646733       0.96294420        2.1166721 
      0.17961887       0.91678485       0.30902699        1.1032044        2.0632875 
      0.31877210       0.90400626       0.35710420       0.98258301        2.8963963 
      0.42397648       0.86899640       0.47867841       0.88464005        4.0580389 
      0.30250002       0.90581579       0.59509841       0.87536488        4.1261076 
      0.14028597       0.94221775       0.39338371        1.0286724        1.8377802 
      0.14534918       0.94575617       0.47411975       0.92651360        2.6041385 
      0.33759289       0.87521905       0.21644548        1.0096702        3.3000685 
      0.39991875       0.79726420       0.44982761        1.2486202        1.2763850 
      0.90574303       0.76784145       0.42686079       0.99698285        3.6640810 
      0.63841021       0.70934182       0.44006911        1.0337907        1.8913322 
      0.89425908       0.79754032       0.33444489       0.87753113        10.147433 
       1.4170213       0.59223915       0.48860305        1.0278456        3.9795503 
      0.46489870       0.85359626       0.24414246       0.86904203        2.9042260 
      0.28524903       0.91226633       0.30873072        1.0502356        3.5991327 
      0.23134710       0.91908658       0.25569439       0.90731894        3.4588259 
      0.39243821       0.90712824       0.28627677       0.94506580        5.5916188 
      0.25960474       0.92271954       0.54527221       0.91585320        2.9130138 
      0.34719794       0.84462091       0.52315849        1.0519367        2.0886521 
      0.37923417       0.86104902       0.47627654        1.0154115        2.4518896 
      0.99530206       0.71177756       0.55650930       0.95075969        3.1512730 
      0.85252776       0.83121432       0.36934525       0.85197431        8.8258404 
      0.49076083       0.79531121       0.37547948        1.0333768        2.0438247 
      0.18084630       0.92653299       0.39408156        1.0158877        2.0354067 
      0.25875309       0.89455165       0.22953354        1.0769640        2.1798167 
      0.23589281       0.89792082       0.41669294        1.1069609        2.0505924 
      0.36411169       0.91931878       0.26922870       0.84841420        4.9704398 
      0.20073742       0.88138103       0.39280489        1.1883690        1.8323926 
      0.37515584       0.90204179       0.50519313       0.84997181        3.8941646 
      0.51449478       0.80518843       0.44796660       0.92232066        3.0211076 
      0.80052896       0.65765725       0.42753813        1.0518708        2.0385472 
      0.45559934       0.87530792       0.48241059       0.95697989        4.3215237 
      0.23828713       0.91780553       0.38814961       0.99291632        2.6888521 
      0.45103561       0.88715045       0.23842435       0.90209167        5.2047253 
      0.51222699       0.75820817       0.61453699       0.98965061        1.8997946 
      0.22082176       0.92336811       0.40498639       0.99235118        2.3184230 
      0.43263576       0.92146182       0.20547985       0.90061203        14.507469 
      0.39173697       0.84500080       0.39344949        1.0611919        1.9427783 
      0.51422117       0.81948899       0.21379616        1.0569703        2.7072385 
      0.58908118       0.88013950       0.57093658       0.81438660        8.3547071 
      0.21388952       0.94397652       0.22843341       0.96831808        3.9831842 
      0.40880441       0.91857070       0.45730981       0.86107224        12.399336 
      0.29400093       0.90987444       0.34062215       0.91436132        3.4469954 
      0.74716500       0.79924894       0.54189560        1.0153909        3.8602778 
      0.50895630       0.86816804       0.46417034       0.88393224        4.3232024 
      0.25740770       0.89395337       0.34346283       0.94564575        2.3780426 
      0.59796085       0.79783051       0.30502744       0.93141246        3.2973501 
      0.31011370       0.87766543       0.44596743       0.97435962        2.5515929 
      0.99242777       0.70979779       0.51284724       0.90563619        4.5173653 
      0.27756603       0.91322931       0.35232341        1.0043630        4.0779733 
      0.27055998       0.88029897       0.40524347        1.0640188        2.0340088 
      0.15617520       0.95039807       0.40248208       0.87204144        3.6964072 
      0.93282070       0.72878743       0.43972118       0.90862559        4.6326134 
      0.19784239       0.92916294       0.44856748       0.97287065        2.9906651 
      0.34651500       0.89323343       0.26380838       0.97597506        3.7964977 
      0.15184090       0.94798982       0.26204666        1.1228087        2.7087519 
      0.43912204       0.79070754       0.34013675        1.1022582        1.7516003 
      0.41213751       0.85957841       0.28122721        1.0989641        2.2685688 
      0.30154293       0.88734653       0.30375692        1.1615096        1.9330014 
      0.17632517       0.94778086       0.33691692       0.93622468        3.8361215 
      0.22852503       0.92971425       0.26269093       0.89956658        4.5058797 
      0.49829339       0.71686344       0.42046154        1.1290630        1.8686844 
      0.32510411       0.88442255       0.33707141       0.99882026        2.7387502 
      0.26321994       0.88553942       0.36108493        1.0618178        2.1462078 
      0.30560056       0.88691841       0.21956345        1.0000798        3.0718467 
      0.26219135       0.91578580       0.41822149       0.98696275        3.3842741 
      0.36056716       0.81535194       0.46672893        1.1196530        1.3712419 
      0.35853212       0.83564256       0.36261960        1.0940903        2.2342670 
      0.35417660       0.90002749       0.23382850       0.95472022        4.3253985 
      0.71228246       0.78384517       0.46307955       0.92656885        2.9323988 
      0.54177022       0.83560445       0.32763202       0.94193374        3.0436510 
      0.36044769       0.85947694       0.48281387        1.0381922        2.5388247 
      0.42638371       0.88373510       0.29836219        1.0753738        2.7324243 
      0.19206541       0.93311038       0.45693322        1.0253111        1.7636544 
      0.87801208       0.75667965       0.47606099       0.94899134        3.7381882 
      0.47833327       0.80817889       0.46511565       0.99908828        2.4557242 
      0.25062957       0.92463221       0.39766450       0.89771994        3.2699406 
      0.19429045       0.92488023       0.34376184        1.0616718        2.2176241 
      0.35777538       0.87017204       0.39423974        1.0013479        2.6627631 
      0.42423468       0.85746287       0.34398625        1.0029308        2.0740907 
      0.36665672       0.86693086       0.29749190       0.95868107        2.5817090 
      0.38999106       0.89998143       0.34108508       0.79125054        4.2359980 
      0.30258542       0.93567448       0.30298743       0.85610712        11.253513 
      0.33448538       0.86667245       0.41417683        1.0127858        2.2284037 
      0.38066255       0.89177842       0.43801905       0.87338358        4.1571900 
      0.33376004       0.90735769       0.26541759       0.94175599        4.2591654 
      0.20664718       0.91834060       0.41861858       0.97693235        2.7167390 
      0.60878178       0.76146817       0.27312834        1.0571319        1.8223090 
      0.45051263       0.88783226       0.55015578       0.87114930        5.7935918 
      0.33672669       0.87666567       0.53175118       0.93174937        2.5410600 
      0.20110974       0.93872889       0.34690025       0.98651048        2.9663831 
      0.63190851       0.84142487       0.34089452       0.85910867        6.3146341 
      0.13615886       0.94554851       0.40535447        1.0464727        2.0041156 
      0.23052046       0.92841642       0.28028604        1.0190553        3.4521906 
      0.44308286       0.86311517       0.51355563       0.89875332        3.5245006 
      0.17131419       0.90349694       0.24748049        1.0479022        1.7600271 
      0.25764612       0.91368339       0.28576888       0.99893141        3.4653895 
      0.61613829       0.86395623       0.50357067       0.87770784        7.6474904 
      0.23159296       0.91712295       0.49272335       0.96954788        2.5193046 
      0.21164971       0.93988019       0.32918790       0.92730829        3.7292081 
      0.48737415       0.87748148       0.36707781       0.91471403        5.5191407 
      0.23142732       0.87448312       0.54880150        1.0836903        1.6819916 
      0.20152517       0.91750550       0.50493867        1.0345668        1.7370222 
      0.69370204       0.81714579       0.53414546       0.81433694        3.9818371 
      0.54777669       0.82636509       0.39611391       0.89920980        3.2714410 
      0.27568799       0.89124920       0.24669559        1.0538031        2.3231419 
      0.49034851       0.89252251       0.27647184       0.88555077        8.0536794 
      0.22959881       0.92589537       0.39837984       0.96547897        3.0486627 
      0.34523302       0.87404603       0.53920468        1.0239631        2.3863812 
      0.31939485       0.88160171       0.47792404       0.96189001        2.6007768 
      0.50540988       0.82081216       0.49266572       0.94275719        2.6023475 
      0.19676729       0.94434424       0.34611300       0.85353707        4.0671399 
      0.26038947       0.91026850       0.31484020       0.98382156        2.9006163 
      0.51305919       0.87686179       0.37997306       0.82487368        5.2717354 
      0.21034863       0.91239724       0.39690500        1.0073053        2.1869525 
      0.25917890       0.91338270       0.37534201       0.95315476        2.7723376 
      0.18765507       0.91219554       0.25922777        1.1107558        1.8534658 
      0.31961549       0.90159309       0.46382884       0.97376846        2.5313490 
      0.62647057       0.76801406       0.39760592       0.92820293        3.5598033 
      0.37975758       0.93489528       0.40996292       0.80724127        20.948471 
      0.55338806       0.87077143       0.54182660       0.81018451        6.9294702 
      0.36469976       0.92265340       0.22107125       0.88200422        13.525930 
      0.29833158       0.88524725       0.23851226        1.0529993        2.7660581 
      0.22220736       0.91731945       0.44770858       0.99295602        2.7800140 
      0.13695031       0.93729707       0.30421201        1.1994006        1.4314979 
      0.37094476       0.93316217       0.46882556       0.85388684        16.058814 
      0.10370044       0.95454327       0.27358386        1.0433427        2.1730626 
      0.21131600       0.95239667       0.24039356       0.92405309        11.342261 
      0.37473118       0.81629429       0.40059715        1.0894420        1.6879620 
      0.66275470       0.74491194       0.44255400       0.99443272        2.1914163 
      0.32210277       0.93048399       0.49776930       0.81272075        5.5484548 
      0.43514317       0.85356365       0.33472670       0.99532759        2.7038723 
      0.35561584       0.88928831       0.35307141       0.90251474        3.6930602 
      0.34705964       0.90173326       0.56535050       0.88897327        3.3405271 
      0.34483411       0.91215857       0.30654721       0.90695789        6.3000778 
      0.91567234       0.76755612       0.32077972       0.90983043        5.6871006 
      0.28954222       0.88539719       0.29978675        1.1085977        2.2661771 
      0.28629225       0.92916469       0.33265091       0.95130907        4.8205205 
       1.0586267       0.81835314       0.38923697       0.83076738        15.918776 
      0.19605179       0.94218418       0.13295962       0.93785191        3.4234500 
      0.38809977       0.91643315       0.45562230       0.82644163        7.7839788 
      0.14147874       0.94403946       0.36743258        1.0059197        3.4434339 
      0.39984346       0.88774321       0.46283215       0.89194208        4.4751224 
      0.65162093       0.78995395       0.20705246       0.88951341        3.2776846 
      0.28926122       0.88814404       0.42865837       0.97200065        2.4558170 
      0.30484461       0.88872323       0.38289109        1.0347248        2.1806263 
      0.83948160       0.76398287       0.51172505       0.90182779        4.9461919 
      0.31397473       0.90893848       0.19542991       0.86419182        4.1165073 
      0.27747727       0.91654487       0.43651453       0.89541402        3.8086683 
      0.24170852       0.91991323       0.33533813       0.90373516        3.0719526 
      0.54698313       0.79267627       0.46090976       0.94455767        2.3487330 
      0.85245289       0.71512035       0.60393736       0.95715742        2.9510743 
      0.24826843       0.92350137       0.31401621       0.82391701        3.4350635 
      0.23157338       0.92023148       0.24508803       0.95871539        3.3652260 
      0.30988076       0.92939824       0.34782216       0.88418376        6.1892175 
       2.2539757       0.62285901       0.26541404       0.77985542        20.994339 
      0.83276519       0.70315535       0.52510726       0.89274554        3.6356575 
      0.35024937       0.90581147       0.37904220       0.86235437        3.9533376 
      0.86248771       0.84279401       0.31942491       0.87179124        19.582919 
      0.24012995       0.93636017       0.33561585       0.87713207        3.3305330 
      0.11391235       0.95577680       0.38741327       0.94978797        2.6350801 
      0.88522104       0.79038077       0.18168020       0.96226969        6.5335498 
      0.54223828       0.84561441       0.43273773       0.90531999        3.8317704 
      0.27210591       0.92750346       0.19256658       0.89877993        5.1874130 
     0.096230183       0.94913881       0.37178084        1.0725340        1.5480921 
      0.33252374       0.88049533       0.40152392       0.99280196        3.0922636 
      0.15589473       0.95160298       0.37906175       0.87990805        2.8771345 
      0.41240150       0.86917065       0.38150795       0.92433923        3.3194835 
       1.6066851       0.23689437       0.26170920        1.1681807        1.5759041 
      0.40324144       0.89890882       0.37576039       0.86796029        5.7457940 
      0.66811107       0.79828834       0.41562810       0.91296743        3.0915678 
      0.17308782       0.94054669       0.41539894       0.85150781        2.6626181 
      0.91159462       0.75006772       0.31309429       0.95214537        6.1403322 
      0.10037233       0.95720167       0.37905260        1.0217427        2.7349750 
      0.45548925       0.82778039       0.43258302        1.0181357        2.0916581 
      0.16700621       0.91977997       0.36676821        1.0959626        1.6367019 
      0.19959475       0.91928470       0.39102740        1.0408586        2.2471634 
      0.28711884       0.89519507       0.30783288       0.98776558        1.9894526 
      0.92653361       0.61232380       0.36570753        1.0793215        1.9052690 
     0.056187509       0.98543524       0.38346213        1.0409641        2.3762736 
      0.80447129       0.80123139       0.57014070       0.82713068        5.6272101 
      0.17106105       0.93089559       0.27054560        1.2225290        1.7850366 
      0.22642188       0.92679242       0.40134852       0.92213635        3.5531801 
      0.18719625       0.94264002       0.32110478       0.97751769        3.8615301 
      0.24284086       0.94052989       0.32798067       0.84926640        3.8663238 
      0.37668058       0.83423769       0.41329968        1.0316110        2.3381654 
       1.3416307       0.77104763       0.37125409       0.77878728        18.580186 
      0.35380025       0.88590070       0.48557786       0.80856481        3.2681265 
      0.24183998       0.92307695       0.33491016       0.98176182        2.5404633 
      0.26042989       0.92619267       0.29406497       0.89961857        4.2154760 
      0.62055721       0.85042961       0.30387347       0.83819636        10.401594 
      0.13726061       0.93631810       0.34976768        1.0447525        1.7124880 
      0.28418858       0.89444779       0.39122365       0.92839757        2.3089460 
      0.30688637       0.89941567       0.55009183       0.95395031        2.9452516 
      0.17774321       0.94114226       0.22009096       0.91477638        3.4537331 
      0.37126584       0.93212343       0.17697659       0.78801944        20.046940 
      0.61396861       0.87399867       0.33922136       0.77818770        9.1080229 
      0.20661501       0.94215328       0.36574133       0.96640667        3.4083735 
      0.22327215       0.90189135       0.33169725        1.0336217        2.3254786 
      0.80531499       0.73116902       0.49963781       0.88506310        3.3767984 
      0.32258053       0.93904943       0.36546645       0.82140786        10.570157 
      0.46114502       0.77319810       0.33663544        1.1920608        1.5794089 
      0.23109715       0.90282680       0.45328868       0.89317984        2.6944930 
      0.29204898       0.92237624       0.36116883       0.93045236        6.0520339 
      0.40785065       0.84600328       0.65777919       0.98925748        2.3437988 
      0.43297926       0.86943050       0.32293899       0.92563881        2.9982430 
       1.0662777       0.66124050       0.46388914       0.94079949        2.7131198 
      0.50232103       0.79267256       0.30504723        1.1281927        1.5643249 
      0.32089697       0.89606392       0.33389526       0.96614503        2.4931917 
      0.27732998       0.87535526       0.42982581        1.0375189        2.0182716 
      0.25797215       0.92389488       0.31867402       0.84497321        3.8430281 
      0.26065744       0.89803633       0.41190197       0.95997996        2.4718632 
      0.28706982       0.91308335       0.39470251        1.0363338        3.3002243 
      0.41759751       0.85886422       0.55222895       0.89779908        3.1347120 
      0.33547692       0.87413790       0.36759782       0.96106029        3.5754302 
      0.22356024       0.89478977       0.35480765        1.0385768        1.6353593 
      0.12847842       0.94234739       0.37915075        1.0898249        1.7686785 
      0.27584427       0.90866923       0.30021884       0.97591718        3.1015552 
      0.20102425       0.92977619       0.42459727        1.1240740        1.8330603 
      0.30085495       0.85922978       0.33238245        1.0936951        1.8643380 
      0.15295561       0.88319322       0.41123980        1.0857184        1.4087423 
      0.55635997       0.85148080       0.36410986        1.0201368        5.2788976 
      0.13665433       0.95240864       0.34856282        1.0200413        2.7232850 
      0.48859184       0.90657015       0.48503238       0.80803698        19.852145 
      0.34819019       0.90063299       0.44145127        1.0322596        3.4197473 
      0.24576506       0.92351693       0.20259281       0.95320529        4.5365010 
      0.35295351       0.84937840       0.28269113       0.99470726        2.3510352 
      0.35943994       0.85235120       0.32369439        1.0614308        2.5634475 
      0.56776580       0.89757756       0.47980619       0.71853233        13.174213 
      0.64939304       0.72531202       0.41283900        1.0023819        2.5817182 
      0.84732687       0.81254531       0.35444846       0.82454136        7.2362565 
      0.70585099       0.67754922       0.49995819        1.0160211        2.2410085 
      0.23865421       0.91665496       0.35086593       0.91841152        3.7226646 
      0.21528163       0.89248803       0.41265884        1.0532650        1.5792340 
      0.66218871       0.84535249       0.34027938       0.86509223        7.2323549 
      0.28240804       0.85653807       0.44756004        1.0809054        1.8259009 
      0.11829167       0.94198189       0.23402955        1.1276016        1.5986252 
      0.21335970       0.88964861       0.34537438       0.97185430        1.9313573 
      0.32300920       0.93961485       0.54142202       0.71885212        14.952561 
      0.93036374       0.74015022       0.36177915       0.87619261        3.9917925 
      0.28611505       0.88024066       0.37930674        1.0586221        1.9557860 
      0.17853816       0.94906290       0.18722950       0.92992963        5.8855185 
       1.1021446       0.83465086       0.44296785       0.88597413        63.440336 
      0.35484050       0.87477378       0.31816030       0.93400462        2.9164338 
      0.32563313       0.88837754       0.37496961        1.0244799        2.9517068 
      0.27598920       0.92049424       0.34995668       0.91611455        4.8471182 
      0.61568788       0.82282675       0.35788652       0.96407038        3.6980611 
      0.21459807       0.93489687       0.36921268       0.93616074        5.5724901 
      0.30756746       0.91948906       0.58510602       0.83954169        4.6164791 
