
              X1               X2               X3               X4               X5 
      0.20141686       0.88176991       0.29488115        1.5450830        1.0240368 
      0.17378710       0.90769186       0.27439534        1.4696469        1.2047924 
      0.24628972       0.87893867       0.29446511        1.4179107        1.2616484 
      0.16280099       0.91431368       0.26529583        1.4526843        1.1266629 
      0.16495043       0.91967861       0.27973267        1.3703809        1.2881076 
      0.23347739       0.87618770       0.22081472        1.4681295        1.1324009 
      0.13335864       0.92653340       0.25770323        1.4779579        1.0594581 
      0.18281493       0.89266566       0.22759480        1.5375646        1.0179297 
      0.16771965       0.90144770       0.30515088        1.5236714        1.0850152 
      0.23306910       0.86030262       0.27875359        1.5593947       0.95314568 
      0.14549096       0.93208721       0.28111920        1.3732899        1.3015571 
      0.20010164       0.86799109       0.27498936        1.6040506       0.95016861 
      0.12259376       0.92473444       0.22685297        1.5502119       0.96887555 
      0.20232894       0.89825653       0.26227248        1.4532520        1.1989820 
      0.19186018       0.90623818       0.29052443        1.3786503        1.2569515 
      0.27186816       0.86620414       0.29218939        1.3908387        1.2698548 
      0.25363497       0.87600773       0.27230584        1.4210193        1.2413995 
      0.21833518       0.88199657       0.29653234        1.4803335        1.1378706 
      0.14447259       0.91480103       0.23967501        1.5724585       0.95760608 
      0.18810131       0.89736840       0.31249305        1.4671024        1.0400369 
      0.13196146       0.91754235       0.27020896        1.5875635       0.90099998 
      0.22598778       0.87603228       0.26810568        1.4556033        1.2004702 
      0.23670556       0.88467123       0.28940647        1.3946023        1.2796043 
      0.16156255       0.90200891       0.28426518        1.5732751        1.0273200 
      0.22674572       0.88052961       0.31205721        1.4282095        1.1246443 
      0.14620345       0.92433810       0.22915052        1.4051894        1.2009112 
      0.16382394       0.91437317       0.26580223        1.4224851        1.1682354 
      0.16863821       0.88843735       0.26453127        1.6299742       0.93554522 
      0.20481387       0.88027848       0.29297353        1.5413236        1.0160515 
      0.21331479       0.89653706       0.32672889        1.3981037        1.2815314 
      0.22350432       0.88210860       0.28523065        1.4789770        1.1697909 
      0.21212551       0.88222348       0.28067323        1.4755234        1.1151984 
      0.16181774       0.90656272       0.26925021        1.5608520        1.0664591 
      0.17438973       0.91377991       0.31259500        1.4274336        1.1712121 
      0.16451773       0.92113618       0.31951485        1.3936838        1.3477810 
      0.18383809       0.90537544       0.31230327        1.4283557        1.1757034 
      0.20565963       0.90118397       0.27490183        1.4328971        1.2343465 
      0.21841048       0.88559949       0.29509736        1.4505334        1.1086121 
      0.20714932       0.87904477       0.31019904        1.5367393        1.0304647 
      0.19786317       0.89602826       0.31016180        1.4488530        1.2173860 
      0.29006969       0.85898910       0.29887571        1.4308412        1.2750276 
      0.12479207       0.90892007       0.21522278        1.6720700       0.83569999 
      0.18871569       0.89624137       0.27496674        1.4923874        1.0150917 
      0.12854628       0.93137841       0.28007954        1.4856952        1.0742787 
      0.21385092       0.89749101       0.29802034        1.3638619        1.2812759 
      0.16270175       0.89202621       0.21961014        1.5670386       0.96629819 
      0.14669779       0.92363859       0.25481630        1.4659080        1.1352842 
      0.15248406       0.91930127       0.23780299        1.4450500        1.2175974 
      0.24402825       0.87256964       0.32181973        1.4704055        1.1762452 
      0.19799947       0.87338363       0.29278409        1.5663270       0.98306214 
      0.27650356       0.85128051       0.25968212        1.4627179        1.1522329 
      0.17506625       0.90813337       0.28010121        1.4876727        1.2604037 
      0.20890312       0.87641099       0.25621599        1.5114314        1.0066391 
      0.20241543       0.89966036       0.30414322        1.4136410        1.2434543 
      0.15552464       0.91749799       0.28038340        1.5046828        1.1558580 
      0.12773810       0.92141113       0.27832984        1.5750688        1.0146646 
      0.17364383       0.89769992       0.28082788        1.5012760        1.0310512 
      0.19374092       0.87316136       0.28485578        1.6135684       0.90592352 
      0.22664560       0.88179180       0.31968787        1.4488899        1.2012688 
      0.14259456       0.90290479       0.26805208        1.6549480       0.85611242 
      0.21462866       0.88563569       0.27684172        1.4328934        1.1856638 
      0.17689461       0.89579343       0.25655614        1.5653128        1.0222470 
      0.24719572       0.86874478       0.30300509        1.5268372        1.1205437 
      0.24491316       0.88743054       0.28627448        1.3645853        1.3987829 
      0.24089572       0.87882524       0.26140993        1.4024082        1.1897970 
      0.20994828       0.87792080       0.29299195        1.4944677        1.0055235 
      0.15259283       0.92143637       0.24888311        1.4825972        1.1432614 
      0.17679545       0.90711994       0.26037536        1.4393383        1.2036092 
      0.14953784       0.90740858       0.23823303        1.5516226        1.0109184 
      0.18506153       0.89663839       0.27182142        1.4944919        1.0840911 
      0.19450175       0.89193915       0.28801336        1.4748542        1.1738084 
      0.13993989       0.92767247       0.30079777        1.4247572        1.0652485 
      0.23008832       0.88552701       0.31360018        1.3801330        1.1825308 
      0.18063926       0.89207873       0.27115549        1.5484619        1.0118921 
      0.15195500       0.91132983       0.25273753        1.5173638       0.93769984 
      0.16760422       0.91314508       0.26619387        1.4455745        1.1913361 
      0.11635133       0.93111116       0.26211588        1.5591461       0.99354972 
      0.15381831       0.92322985       0.27108254        1.4164134        1.1884918 
      0.22605957       0.89227244       0.30947259        1.3672800        1.3761552 
      0.15403459       0.90806088       0.25480424        1.5444022        1.0429749 
      0.15891579       0.89662224       0.30411803        1.6122069       0.95520586 
      0.19496319       0.91045550       0.29528332        1.3858937        1.2566950 
      0.16856386       0.91336030       0.27209257        1.4651604        1.1963413 
      0.16709473       0.89697574       0.25534583        1.5194964        1.0052675 
      0.19036769       0.89268105       0.28833940        1.5120040        1.1038119 
      0.22179130       0.88210323       0.32775593        1.4332439        1.1437539 
      0.20724237       0.87750700       0.31577343        1.5645523       0.91066450 
      0.28086341       0.85826145       0.26901991        1.4334892        1.1620347 
      0.16578764       0.90565453       0.27945651        1.5259064        1.0984574 
      0.27538401       0.85001794       0.31768938        1.4326669        1.2050791 
      0.18497716       0.90697768       0.27305067        1.4542025        1.2002046 
      0.20544915       0.88023500       0.26490672        1.5817333        1.0589189 
      0.19448482       0.89973652       0.28544585        1.4176898        1.1602955 
      0.19773225       0.90713719       0.30586509        1.3484466        1.3890426 
      0.21290431       0.85462204       0.27480664        1.5705428       0.88165091 
      0.20321732       0.88777997       0.24661455        1.4983790        1.1546035 
      0.14133810       0.91315410       0.26217393        1.5824551       0.90131306 
      0.20882794       0.87409205       0.26221025        1.5629411       0.98883816 
      0.20101766       0.90489785       0.30207350        1.3912369        1.3600209 
      0.12065853       0.93446618       0.22766636        1.5144195        1.1327643 
      0.24640184       0.87905348       0.27838565        1.4295848        1.1967009 
      0.24596973       0.88295444       0.31487964        1.3555568        1.2805578 
      0.15173858       0.91780626       0.28189011        1.5206116        1.1176969 
      0.21815656       0.89414831       0.22143676        1.4132805        1.2627838 
      0.23434032       0.87220399       0.30894693        1.4308500        1.1503075 
      0.24135924       0.87636267       0.27537282        1.4493645        1.2413411 
      0.14488680       0.91223559       0.27218619        1.5558539        1.0064042 
      0.18176246       0.89205488       0.25864175        1.5301296        1.0862627 
      0.16414258       0.89951586       0.26444274        1.6011235       0.96899622 
      0.22176910       0.87317964       0.28642714        1.5000999        1.0620279 
      0.16211320       0.90321004       0.27404027        1.5616185        1.0059703 
      0.12453150       0.93005856       0.25911332        1.4851662        1.0602192 
      0.19042418       0.87962786       0.26479445        1.5511344       0.98827988 
      0.14393437       0.92651721       0.26711261        1.4494862        1.1035854 
      0.16581114       0.91113338       0.28590547        1.4381970        1.0752447 
      0.14353151       0.91658109       0.25516051        1.4625468       0.99827674 
      0.19126294       0.88696973       0.31143238        1.4944114        1.0342700 
      0.16173474       0.90914124       0.27371594        1.5021010        1.0880816 
      0.38408171       0.80070056       0.33325989        1.4528974        1.1469445 
      0.22892432       0.89079858       0.31010743        1.4114017        1.3197876 
      0.20770718       0.89719324       0.27964710        1.3660026        1.1823974 
      0.21651013       0.89504529       0.24804749        1.4123641        1.4142824 
      0.12076482       0.92896512       0.23354878        1.5081624        1.0393855 
      0.26746311       0.87492159       0.31979037        1.3466433        1.3672562 
      0.17502794       0.90306829       0.27806683        1.5031462        1.1009502 
      0.19263102       0.89785314       0.32878917        1.4472016        1.1267160 
      0.19585829       0.89422038       0.28487650        1.4837904        1.2290600 
      0.16091541       0.88394573       0.25971810        1.6707612       0.79416871 
      0.26534640       0.87465681       0.30618635        1.3681869        1.3611893 
      0.21477542       0.89482852       0.32082525        1.3913723        1.3012096 
      0.22584682       0.89210342       0.29577540        1.4034743        1.2967875 
      0.13483887       0.90902214       0.20643002        1.6363785       0.85379948 
      0.16352524       0.91719538       0.21716667        1.4340384        1.3383907 
      0.14777702       0.91010228       0.28499072        1.5307463       0.98751744 
      0.14104802       0.91364257       0.26389616        1.5564665       0.93896777 
      0.21672970       0.89594568       0.32512313        1.3818779        1.4078640 
      0.16173158       0.90595285       0.23444406        1.5122372       0.99781571 
      0.19691881       0.89541949       0.28921896        1.4572340        1.0997765 
      0.17741130       0.91129533       0.28648206        1.4610205        1.2122661 
      0.23849601       0.86274357       0.31690381        1.4881399        1.0683133 
      0.22177795       0.88900391       0.28122970        1.3840702        1.3059875 
      0.19554195       0.90232100       0.29113005        1.4353199        1.1057180 
      0.13228725       0.92181310       0.24355906        1.5814863       0.94688834 
      0.25861334       0.87908947       0.34480413        1.3787792        1.3362264 
      0.19525851       0.88656847       0.24779725        1.5092036        1.0600415 
      0.26546160       0.86745005       0.29281789        1.3974806        1.2424694 
      0.22999673       0.87294254       0.28759314        1.4854499        1.1024102 
      0.34005071       0.81577498       0.27758122        1.4284582        1.1482010 
      0.16135769       0.91554439       0.27514793        1.4716552        1.1344848 
      0.18720713       0.90266282       0.28830234        1.4372805        1.2106030 
      0.17098507       0.90566913       0.25517242        1.5023021        1.1620163 
      0.18919915       0.89831872       0.25684931        1.4727950        1.1304513 
      0.26618868       0.86648011       0.32872596        1.4320565        1.1680882 
      0.21469931       0.90225947       0.29641481        1.3712105        1.3416507 
      0.21098247       0.89745241       0.30404633        1.4227694        1.2629650 
      0.25971801       0.87563434       0.32861088        1.4121247        1.1935072 
      0.18942610       0.90405593       0.27263455        1.4417290        1.2305816 
      0.19155138       0.89833282       0.30044399        1.4606407        1.1059519 
      0.16565592       0.90654520       0.24666144        1.5181699        1.0529545 
      0.15964298       0.91202763       0.30418315        1.5351211        1.0853142 
      0.16762240       0.88796890       0.24634414        1.6458734       0.89266594 
      0.15120337       0.92021963       0.26304791        1.4475421        1.1836483 
      0.18528464       0.88632400       0.26224795        1.5570477       0.93154136 
      0.16128146       0.90244677       0.27429618        1.5403960       0.98247687 
      0.21168959       0.88809605       0.30188156        1.4606684        1.1816746 
      0.23689480       0.87880557       0.26894969        1.4208869        1.2274634 
      0.25562684       0.88770962       0.30965241        1.3524163        1.4593625 
      0.14758939       0.91316988       0.26606318        1.5178949        1.0744305 
      0.20476364       0.89545613       0.30191155        1.4331973        1.1692391 
      0.22688287       0.89081611       0.26581283        1.4021103        1.2826763 
      0.17786584       0.91493771       0.28314391        1.4035392        1.3127343 
      0.12955640       0.93323005       0.23375051        1.4601116        1.2207729 
      0.17934129       0.90822492       0.36181412        1.4404451        1.1177103 
      0.22169754       0.88802228       0.29770585        1.4203297        1.1683833 
      0.19292024       0.87854169       0.23023932        1.5812528       0.94387517 
      0.18341724       0.87710833       0.29700693        1.6026483       0.91089105 
      0.19242877       0.90130856       0.26661822        1.4601203        1.1249073 
      0.15624289       0.91841685       0.23469653        1.4454493        1.1480360 
      0.25445637       0.85734420       0.31598146        1.4701152        1.1267475 
      0.16788187       0.89542996       0.30099803        1.5749050       0.96286178 
      0.14766630       0.91072839       0.25127524        1.5788462       0.93067193 
      0.23173720       0.87247072       0.26936313        1.5391780        1.1080642 
      0.22113445       0.87676202       0.30957179        1.5024522        1.0342538 
      0.15803718       0.90550482       0.22364471        1.5613824        1.0439085 
      0.22240676       0.87387873       0.29482971        1.4996773        1.0702877 
      0.18509371       0.88809485       0.25609872        1.5863719       0.99897299 
      0.24596151       0.87980270       0.28045717        1.4261235        1.3106675 
      0.16254876       0.90549529       0.22869561        1.5210632        1.0616347 
      0.17920802       0.90599546       0.27586976        1.4895135        1.1800244 
      0.13980365       0.91283946       0.23177803        1.5963085       0.97885648 
      0.21608641       0.89485596       0.30215684        1.4054181        1.2520397 
      0.21637651       0.87668135       0.28460447        1.4848456        1.0613700 
      0.22002784       0.87731821       0.27330248        1.4753575        1.0837423 
      0.13148947       0.92672273       0.25539601        1.4899913        1.1263775 
      0.17714677       0.92129972       0.27805301        1.3559555        1.3570463 
      0.19890463       0.90096827       0.27639284        1.4350626        1.1744285 
      0.15165034       0.92228758       0.25047123        1.4434450        1.2733191 
      0.21522262       0.86338643       0.29018313        1.5409647       0.96630568 
      0.16913736       0.87905904       0.25089618        1.6731959       0.83556754 
      0.16841418       0.90278327       0.23755725        1.5591453        1.0044120 
      0.21503960       0.88324599       0.27713949        1.4940927        1.1396941 
      0.18210078       0.91925541       0.28124824        1.3380294        1.5303524 
      0.16472282       0.90489080       0.27789747        1.5001149        1.1088077 
      0.17809254       0.90601274       0.29724817        1.4519665        1.1444151 
      0.21128823       0.88848527       0.30131524        1.4286525        1.1181438 
      0.16657402       0.91396861       0.27447563        1.4433063        1.1732742 
      0.19914771       0.88831043       0.27597631        1.4860079        1.0178373 
      0.19571868       0.89328686       0.23244034        1.4509328        1.1004591 
      0.15331375       0.91047868       0.26123202        1.5294062       0.98118544 
      0.19569200       0.89109063       0.21626052        1.4942140        1.1485081 
      0.14390156       0.92362634       0.22138633        1.4722014        1.1042714 
      0.24879730       0.86271917       0.28942778        1.4669037        1.0927000 
      0.19208378       0.88734049       0.29528583        1.5713243       0.92553071 
      0.20523370       0.89723058       0.28067944        1.4602860        1.2008742 
      0.16983867       0.88945872       0.24476119        1.6147632       0.94823892 
      0.13851867       0.91890754       0.22383434        1.5604948        1.1007432 
      0.15240514       0.90985525       0.23175161        1.5477666        1.0633207 
      0.17087614       0.90901061       0.27291085        1.4420897        1.1403694 
      0.17544688       0.91214123       0.28986537        1.4158957        1.2205834 
      0.22143230       0.90306124       0.34108371        1.3124277        1.4394622 
      0.16333948       0.90378076       0.24777842        1.5335227        1.0078695 
      0.17386191       0.90523080       0.29413791        1.5101679        1.1015485 
      0.26949658       0.87148752       0.29591562        1.3782031        1.2032734 
      0.23680360       0.84159332       0.22410386        1.6213241       0.99163464 
      0.14664023       0.91611740       0.26893130        1.5334904        1.0920702 
      0.14096795       0.89370588       0.24006792        1.6843658       0.76491595 
      0.17205192       0.91271789       0.31183152        1.4549547        1.1144967 
      0.19424518       0.89925344       0.29875244        1.4461295        1.1987808 
      0.15172565       0.91198689       0.28690074        1.5218884        1.0311540 
      0.18392295       0.89730991       0.26316325        1.4895912        1.1157803 
      0.26220275       0.85251671       0.25372634        1.4793073        1.1376055 
      0.21179798       0.89174508       0.26535359        1.4412233        1.2144756 
      0.21531196       0.89131728       0.32333472        1.4398611        1.1593011 
      0.23042302       0.86847392       0.29423673        1.5588431        1.0021734 
      0.12503306       0.91780963       0.21644315        1.6130571       0.84040825 
      0.18637051       0.90106029       0.23959931        1.4385931        1.1640145 
      0.22504641       0.87082733       0.25742594        1.5105535        1.1274985 
      0.18712904       0.90426384       0.26645960        1.4712879        1.0808698 
      0.19339857       0.89714899       0.31130277        1.4092034        1.1655952 
      0.17362648       0.89565545       0.26196121        1.5620285        1.0273502 
      0.24682605       0.88098670       0.29031290        1.4128391        1.2588432 
      0.18981948       0.91355914       0.30118302        1.3618162        1.3643132 
      0.19029396       0.91141156       0.27924758        1.4136957        1.2438101 
      0.18024128       0.89404294       0.28512826        1.4971773        1.0119011 
      0.17771341       0.89400543       0.24840770        1.5115575        1.0540876 
      0.17207297       0.90524416       0.23484371        1.4479527        1.0941990 
      0.21086084       0.88633627       0.26817171        1.4871900        1.1276960 
      0.11993583       0.92526000       0.23566878        1.5976825       0.94678588 
      0.20213990       0.89286879       0.27395509        1.4496374        1.1146001 
      0.17469598       0.90439844       0.30405910        1.4888637        1.0047240 
      0.24371861       0.87708282       0.34085563        1.4318882        1.1388195 
      0.13712841       0.91992525       0.22417540        1.5358721       0.99372298 
      0.24010751       0.87840907       0.29242837        1.4454582        1.2306233 
      0.15933570       0.90866644       0.29107204        1.5328367       0.95007424 
      0.14235551       0.91667537       0.27392864        1.5226185        1.0548541 
      0.21884660       0.89956652       0.28106687        1.3548559        1.3906764 
      0.18222705       0.89191582       0.27840564        1.5361416        1.0261241 
      0.23549151       0.86087205       0.27329482        1.6103632        1.0561785 
      0.16672124       0.91427811       0.25765001        1.4160014        1.2394678 
      0.16804276       0.90579364       0.23222047        1.5066056        1.0388605 
      0.22277319       0.88873675       0.30045850        1.4219250        1.2063074 
      0.10984589       0.93412502       0.23064696        1.5865861       0.96328968 
      0.16572266       0.90627982       0.22306963        1.5177987        1.0912273 
      0.20617948       0.89084548       0.27515294        1.4710961        1.2053948 
      0.19273418       0.87903894       0.26899478        1.5887526       0.92975322 
      0.18912316       0.88822695       0.25797373        1.5717999        1.0385572 
      0.15440948       0.91814222       0.28677001        1.4646758        1.0896172 
      0.20268601       0.86333107       0.23993713        1.6191273       0.85861250 
      0.23989150       0.87075245       0.29119694        1.4619760        1.1175043 
      0.13889441       0.92406984       0.23428764        1.4790926        1.0950397 
      0.20686967       0.89800509       0.26942659        1.3913153        1.2559614 
      0.19484169       0.87753918       0.26211358        1.5318499       0.99103637 
      0.27166992       0.86942603       0.30963725        1.4365105        1.2381521 
      0.22027540       0.90044061       0.27739728        1.3692878        1.4254367 
      0.24731005       0.87512769       0.29020037        1.3812248        1.2495196 
      0.23561893       0.88797496       0.28841261        1.4101931        1.3583079 
      0.19531673       0.89425138       0.28958049        1.4684525        1.1547464 
      0.22657096       0.87866209       0.28647131        1.4403164        1.1847073 
      0.16428125       0.90663159       0.25051086        1.5195922        1.0862068 
      0.16753930       0.91472210       0.29611636        1.5002471        1.1193155 
      0.32261509       0.86929815       0.31618247        1.3092173        1.6161614 
      0.19952453       0.88747692       0.26725625        1.5061012        1.0589930 
      0.11880271       0.93293785       0.21870952        1.5285412        1.0059255 
      0.17556859       0.90513608       0.23468222        1.4618609        1.1606150 
      0.18218801       0.90049777       0.28207614        1.5314913        1.1670000 
      0.20258334       0.90182766       0.29439763        1.3948647        1.2718909 
      0.16698471       0.89688787       0.26263062        1.5626045       0.94573699 
      0.18275348       0.89255536       0.25083182        1.5251670       0.99338929 
      0.20030623       0.90146071       0.31602922        1.4322015        1.2372848 
      0.21446210       0.89674208       0.26563139        1.4076280        1.1990504 
      0.16572289       0.90759386       0.28354107        1.5128053        1.0652629 
      0.24307043       0.88750938       0.30888672        1.3565494        1.4308231 
      0.13327253       0.92979566       0.27480109        1.4549998        1.1291213 
      0.16020490       0.91522194       0.23186261        1.4918092        1.1750200 
      0.18966290       0.88679157       0.27769708        1.5382693       0.99979901 
      0.16443110       0.91364724       0.30322758        1.4498485        1.1545201 
      0.27379163       0.86601930       0.30621919        1.3846258        1.3049037 
      0.17720400       0.89486270       0.27078675        1.4803409        1.0765970 
      0.11899005       0.93058047       0.26947481        1.5332599        1.0262110 
      0.17073982       0.89934044       0.26070890        1.5171395        1.0170098 
      0.14968337       0.91810769       0.24166059        1.4995221        1.1233473 
      0.23733886       0.88968666       0.29048627        1.3893708        1.3670780 
      0.17091501       0.89137932       0.29510245        1.5369746       0.89574443 
      0.16026066       0.92459165       0.25527004        1.4034059        1.2812982 
      0.20296623       0.89977772       0.25745101        1.4350657        1.2824789 
      0.13301988       0.91919943       0.24289953        1.5441916        1.0334767 
      0.13174798       0.92763752       0.25845215        1.5006211        1.1076648 
      0.16770645       0.89732856       0.26114872        1.5664617        1.0216748 
      0.17743839       0.91034034       0.29747552        1.4196076        1.2466239 
      0.19044524       0.88919711       0.26813492        1.5148936        1.0086192 
      0.20001670       0.88583894       0.24717254        1.4990382       0.99649351 
      0.17907201       0.90558602       0.27430806        1.4379881        1.1323035 
      0.20714159       0.88814261       0.29811346        1.4704469        1.0706596 
      0.27970159       0.87074172       0.29424905        1.3961728        1.2882963 
      0.20759999       0.88228148       0.27866442        1.4824689        1.1058736 
      0.15644296       0.91279383       0.24349357        1.5191845        1.1445636 
      0.20923657       0.88343216       0.27427955        1.4467056        1.0611028 
      0.20560442       0.89462043       0.30153182        1.4456683        1.2509159 
      0.16634697       0.92071975       0.28498933        1.4193969        1.3070672 
      0.21161931       0.90325805       0.27609073        1.3778226        1.3532988 
      0.15213484       0.90819126       0.29819179        1.5308824       0.97284389 
      0.19660860       0.88550471       0.27727376        1.5191843        1.1067097 
      0.21582724       0.87361941       0.28019190        1.5333030       0.99107060 
      0.19153661       0.88516548       0.29863944        1.5109571        1.0414218 
      0.23986532       0.88328158       0.27757696        1.3852240        1.2250841 
      0.15249308       0.89638592       0.23728585        1.6364155       0.95331273 
      0.19096718       0.89666968       0.24973084        1.4715985        1.1716385 
      0.23727952       0.87676634       0.26811109        1.4560340        1.1610414 
      0.24188734       0.89864650       0.32845799        1.3272627        1.5361810 
      0.13549579       0.91088135       0.26170746        1.6302411       0.93113613 
      0.17085022       0.91281374       0.26736921        1.4032855        1.1744785 
      0.13825426       0.90416549       0.23329512        1.6581783       0.92348281 
      0.15815758       0.90430679       0.20660077        1.5447107        1.0539928 
      0.16288958       0.90545751       0.25344394        1.5073059        1.0600786 
      0.15910937       0.90833659       0.24354908        1.5128466        1.1148470 
      0.11792721       0.92615366       0.20746276        1.5543883       0.96354994 
      0.22333871       0.89843567       0.26243172        1.3994141        1.3356662 
      0.15469577       0.91862698       0.26788568        1.4755871        1.1303663 
      0.19828779       0.89944029       0.29205798        1.4478066        1.2050878 
      0.21835437       0.88361016       0.30816690        1.4570729        1.0579662 
      0.15572036       0.91030967       0.23997567        1.5178894        1.1005131 
      0.19226744       0.89907218       0.27950571        1.4678790        1.1001914 
      0.21436754       0.88218684       0.29773972        1.4903985        1.0767460 
      0.18934562       0.89642797       0.25192465        1.5128319        1.1241111 
      0.18350528       0.89957729       0.24660514        1.4623287        1.1569089 
      0.24026925       0.87408867       0.25462991        1.4191280        1.1984370 
      0.21032261       0.88683945       0.24188584        1.4911876        1.1288804 
      0.15297146       0.91431954       0.24736716        1.5016162        1.1194473 
      0.18794219       0.89808003       0.29615235        1.4549522        1.1746721 
      0.18440636       0.90014450       0.25528139        1.4716033        1.2038849 
      0.23807237       0.88577118       0.31343200        1.3761117        1.1955706 
      0.29019876       0.86884955       0.30738467        1.3608036        1.4283110 
      0.12397540       0.93613820       0.27007194        1.4471278        1.1386306 
      0.17324696       0.90777761       0.28696289        1.4678069        1.1255165 
      0.19202937       0.90772033       0.26886158        1.4197496        1.2723903 
      0.19097615       0.89042050       0.33185141        1.5306525        1.0377681 
      0.22235832       0.88284723       0.27204901        1.4290174        1.1786202 
      0.17639100       0.90958245       0.28481539        1.4566881        1.1980579 
      0.14520031       0.91839887       0.20138363        1.5290142        1.1851506 
      0.21933647       0.87958901       0.29437748        1.5293469        1.1015696 
      0.17040977       0.90921625       0.25380140        1.4821779        1.1132824 
      0.18123698       0.91315685       0.29436903        1.4057392        1.2359194 
      0.17931831       0.90079369       0.27200685        1.4935156        1.2201828 
      0.27316419       0.84025782       0.26560210        1.5082209        1.0830734 
      0.23408377       0.83260913       0.26021648        1.6707267       0.86049154 
      0.15896097       0.91176752       0.28854643        1.5216070        1.1006379 
      0.17937306       0.91431959       0.27603480        1.3952549        1.2590475 
      0.22967278       0.86812662       0.25080692        1.5289518        1.0881319 
      0.20187271       0.89373683       0.25472585        1.4599476        1.1835291 
      0.20142177       0.89867979       0.25438092        1.4391642        1.1999901 
      0.16106383       0.89963512       0.26256509        1.5865857       0.99469790 
      0.18442814       0.88524984       0.27553478        1.5917371       0.92171555 
      0.21069875       0.87742992       0.30600007        1.5034172        1.0698373 
      0.23001614       0.88945640       0.25240171        1.3795912        1.3526154 
      0.21839537       0.88191767       0.23997617        1.4037167        1.1545328 
      0.21123114       0.88219428       0.26148777        1.4956913        1.0509719 
      0.20644760       0.90682259       0.29733049        1.3856068        1.4072454 
      0.12675076       0.93369611       0.23139357        1.5070191        1.1457529 
      0.17179316       0.90575918       0.23523031        1.4689537        1.1042666 
      0.21500927       0.88364283       0.30008743        1.4738125        1.1708222 
      0.17931689       0.89731543       0.29779419        1.5120868        1.0314476 
      0.14715107       0.91564303       0.25921940        1.5495367        1.0519510 
      0.19358165       0.88722737       0.26542851        1.5234301       0.95713065 
      0.16945868       0.91249890       0.26410465        1.4394708        1.1625228 
      0.21064246       0.88330308       0.29248597        1.4825154        1.0998596 
      0.20297092       0.88797217       0.28035393        1.5135548        1.0762518 
      0.20232153       0.88520910       0.28158822        1.5205377        1.0133581 
      0.21586418       0.88621173       0.29424675        1.4470995        1.1409721 
      0.15418653       0.90225742       0.24136237        1.5802616       0.96097816 
      0.22059052       0.87414669       0.31149089        1.5057724        1.0895337 
      0.20022040       0.90084204       0.29820247        1.4207596        1.1956158 
      0.21301790       0.87069039       0.25543540        1.5904671        1.0154039 
      0.19899757       0.90697851       0.28272663        1.3702271        1.3767958 
      0.21977676       0.86290507       0.29173483        1.5477376       0.98606370 
      0.19572631       0.89750867       0.24249183        1.4863506        1.1405764 
      0.16322159       0.90922033       0.24754809        1.5208396        1.0647027 
      0.21403751       0.86915799       0.28098406        1.5337805        1.0378747 
      0.27773041       0.86553288       0.31053039        1.3905822        1.3677197 
      0.15828534       0.89772697       0.25663350        1.6208290       0.95739187 
      0.20524941       0.89846625       0.25269157        1.4235882        1.2631792 
      0.37380493       0.84714227       0.33709765        1.3067042        1.6017632 
      0.25056591       0.87435998       0.27811567        1.4502734        1.2354153 
      0.19799525       0.88539743       0.30251676        1.5149912        1.0213788 
